id,code,path
30001093,"public static void main(String args[]){
    int inp=fr.nextInt();
    for (int i=0; i < inp; i++) {
      int n=fr.nextInt();
      int arr[]=new int[n];
      for (int j=0; j < n; j++) {
        arr[j]=fr.nextInt();
      }
		while(true){
			int max=arr[0];
			int equaltomax=1;
		for(int i=1;i<arr.length;i++){
			if(arr[i]>max){
				max=arr[i];
				equaltomax=1;
			}
			else if(arr[i]==max){
				equaltomax++;
			}
		}
		if(max==0){
			return;
		}
		int nikcount=0;
		if(equaltomax%2==0){
			
			for(int i=0;i<arr.length;i++){
				if(arr[i]==max){
					arr[i]--;
					nikcount++;
					if(nikcount==2){
						i=arr.length;
					}
				}
			}
		}
		else if (equaltomax%2!=0){
			for(int i=0;i<arr.length;i++){
				if(arr[i]==max){
					arr[i]--;
					nikcount++;
					if(nikcount==1){
						i=arr.length;
					}
				}
			}
		}
		}
		
    }
 }",data/googlejam4_src/8/googlejam8.p674.senateevac.main
30001094,"public static void main(String[] args) throws Exception {
  Round1CProblemA r=(new Round1CProblemA());
  int T=sc.nextInt();
  for (int t=0; t < T; t++) {
    int N=sc.nextInt();
    int[] P=new int[N];
    for (int i=0; i < N; i++) {
      P[i]=sc.nextInt();
    }
    int pe=0;
    for (int i=0; i < N; i++) {
      pe=pe + P[i];
    }
    String alp=""ABCDEFGHIJKLMNOPQRSTUVWXYZ"";
    String ans="""";
    while (pe > 0) {
      int maxp=0;
      for (int i=1; i < P.length; i++) {
        if (P[i] > P[maxp])         maxp=i;
      }
      P[maxp]=P[maxp] - 1;
      pe=pe - 1;
      ans=ans + alp.charAt(maxp);
      if (pe == 2) {
      }
 else {
        for (int i=1; i < P.length; i++) {
          if (P[i] > P[maxp])           maxp=i;
        }
        P[maxp]=P[maxp] - 1;
        pe=pe - 1;
        ans=ans + alp.charAt(maxp);
      }
      ans=ans + "" "";
    }
  }
}",data/googlejam4_src/8/googlejam8.p683.Round1CProblemA.main
30001095,"public static void main(String[] args){
  int T=in.nextInt();
  for (int t=1; t <= T; t++) {
    int N=in.nextInt();
    int[] arr=new int[N];
    int sum=0;
    for (int i=0; i < N; i++) {
      int tmp=in.nextInt();
      arr[i]=tmp;
      sum+=tmp;
    }
    StringBuilder sb=new StringBuilder();
    while (true) {
      int max=-1, maxi=-1;
      int sec=-2, seci=-2;
      int left=0;
      for (int i=0; i < N; i++) {
        if (arr[i] > 0)         left++;
        if (arr[i] > max) {
          sec=max;
          seci=maxi;
          max=arr[i];
          maxi=i;
        }
 else         if (arr[i] > sec) {
          sec=arr[i];
          seci=i;
        }
      }
      char a='A';
      a+=maxi;
      char b='A';
      b+=seci;
      if (left == 2) {
        while (max - sec > 1) {
          sb.append("" "").append(a).append(a);
          max=max - 2;
        }
        if (max != sec) {
          sb.append("" "").append(a);
          max=max - 1;
        }
        while (max != 0) {
          sb.append("" "").append(a).append(b);
          max=max - 1;
          sec=sec - 1;
        }
        break;
      }
 else {
        sb.append("" "").append(a);
        arr[maxi]--;
      }
    }
  }
}",data/googlejam4_src/8/googlejam8.p472.SenateEvacuation.main
30001096,"public static void main(String[] args) throws IOException {
  if (SUBMIT) {
  }
 else {
  }
  int totalCases=Integer.parseInt(line);
  for (int caseNum=1; caseNum <= totalCases; caseNum++) {
    LinkedHashMap<String,Integer> map=new LinkedHashMap<String,Integer>();
    String[] number=test.split("" "");
    for (int k=0; k < number.length; k++) {
      map.put("""" + alpha.charAt(k),Integer.parseInt(number[k]));
    }
    String result="""";
    while (true) {
      int current=-1;
      String equalKey="""";
      String bigKey="""";
      String currentKey="""";
      boolean zeroFOund=false;
      Iterator it=map.entrySet().iterator();
      while (it.hasNext()) {
        Map.Entry pair=(Map.Entry)it.next();
        int val=(int)pair.getValue();
        if (val == 0) {
          zeroFOund=true;
          continue;
        }
 else {
          zeroFOund=false;
        }
        if (current < val) {
          current=val;
          currentKey=(String)pair.getKey();
          equalKey="""";
          bigKey=(String)pair.getKey();
        }
 else         if (current == val) {
          equalKey=currentKey + (String)pair.getKey();
        }
      }
      if (equalKey.length() > 0) {
        for (int i=0; i < 2; i++) {
          String key="""" + equalKey.charAt(i);
          int value=map.get(key);
          value=value - 1;
          map.put(key,value);
          result=result + key;
        }
        result=result + "" "";
      }
 else       if (bigKey.length() > 0) {
        int value=map.get(bigKey);
        if (value >= 2) {
          value=value - 2;
          result=result + bigKey + bigKey+ "" "";
        }
 else {
          value=value - 1;
          result=bigKey + "" "" + result;
        }
        map.put(bigKey,value);
      }
      if (zeroFOund) {
        break;
      }
    }
  }
  System.exit(0);
}",data/googlejam4_src/8/googlejam8.p978.Problem1A.main
30001097,"public static void main(String[] args){
  int cases=in.nextInt();
  for (int c=0; c < cases; c++) {
    int no_of_parties=in.nextInt();
    int parties[]=new int[no_of_parties];
    int remaining=0;
    for (int i=0; i < no_of_parties; i++) {
      parties[i]=in.nextInt();
      remaining+=parties[i];
    }
    StringBuilder output=new StringBuilder("""");
    output.append(""Case #"" + (c + 1) + "":"");
    while (remaining > 0) {
      output.append("" "");
      int max=0;
      for (int i=0; i < no_of_parties; i++) {
        if (parties[i] > max)         max=parties[i];
      }
      int no_of_max=0;
      for (int i=0; i < no_of_parties; i++) {
        if (parties[i] == max)         no_of_max++;
      }
      if (no_of_max > 3 || no_of_max == 2) {
        int count=2;
        for (int i=0; i < no_of_parties; i++) {
          if (count == 0)           break;
          if (parties[i] == max) {
            parties[i]--;
            output.append((char)(('A') + i));
            count--;
          }
        }
        remaining-=2;
      }
 else {
        int count=1;
        for (int i=0; i < no_of_parties; i++) {
          if (count == 0)           break;
          if (parties[i] == max) {
            parties[i]--;
            output.append((char)(('A') + i));
            count--;
          }
        }
        remaining-=1;
      }
      int maxpol=remaining / 2 + 1;
      for (int i=0; i < no_of_parties; i++) {
        if (parties[i] >= maxpol) {
        }
      }
    }
  }
}",data/googlejam4_src/8/googlejam8.p267.A.main
30001098,"public static void main(String[] args){
    int T=sc.nextInt();
    for (int ti=0; ti < T; ti++) {
      int N=sc.nextInt();
      for (int i=0; i < 26; i++) {
        idxToCnt[i]=0;
        idxToCh[i]=(char)('A' + i);
      }
      for (int i=0; i < N; i++) {
        idxToCnt[i]=sc.nextInt();
      }
      int rem=0;
      for (int i=0; i < N; i++) {
        rem+=idxToCnt[i];
      }
      for (int tsi=0; tsi < N - 1; tsi++) {
        int end=N - 1;
        int res1=tsi;
        if (true) {
          for (int i=tsi + 1; i <= end; i++) {
            if (idxToCnt[i] > idxToCnt[res1]) {
              res1=i;
            }
          }
        }
 else {
          for (int i=tsi + 1; i <= end; i++) {
            if (idxToCnt[i] >= idxToCnt[res1]) {
              res1=i;
            }
          }
        }
        int nextMax=res1;
        if (nextMax == tsi) {
          continue;
        }
 else {
          int tmpCnt=idxToCnt[tsi];
          char tmpChar=idxToCh[tsi];
          idxToCnt[tsi]=idxToCnt[nextMax];
          idxToCh[tsi]=idxToCh[nextMax];
          idxToCnt[nextMax]=tmpCnt;
          idxToCh[nextMax]=tmpChar;
        }
      }
      String res="""";
      while (true) {
        if (res.length() != 0) {
          res+="" "";
        }
        String door="""";
        door+=idxToCh[0];
        idxToCnt[0]--;
        rem--;
        if (rem == 0) {
          res+=door;
          break;
        }
        int end=N - 1;
        int res1=0;
        if (false) {
          for (int i=0 + 1; i <= end; i++) {
            if (idxToCnt[i] > idxToCnt[res1]) {
              res1=i;
            }
          }
        }
 else {
          for (int i=0 + 1; i <= end; i++) {
            if (idxToCnt[i] >= idxToCnt[res1]) {
              res1=i;
            }
          }
        }
        int nextMax=res1;
        if (nextMax != 0) {
          int tmpCnt=idxToCnt[0];
          char tmpChar=idxToCh[0];
          idxToCnt[0]=idxToCnt[nextMax];
          idxToCh[0]=idxToCh[nextMax];
          idxToCnt[nextMax]=tmpCnt;
          idxToCh[nextMax]=tmpChar;
        }
        if (idxToCnt[0] > rem - idxToCnt[0]) {
          door+=idxToCh[0];
          idxToCnt[0]--;
          rem--;
          res+=door;
          if (rem == 0) {
            break;
          }
          int end1=N - 1;
          int res2=0;
          if (false) {
            for (int i=0 + 1; i <= end1; i++) {
              if (idxToCnt[i] > idxToCnt[res2]) {
                res2=i;
              }
            }
          }
 else {
            for (int i=0 + 1; i <= end1; i++) {
              if (idxToCnt[i] >= idxToCnt[res2]) {
                res2=i;
              }
            }
          }
          int nextMax2=res2;
          if (nextMax2 != 0) {
            int tmpCnt=idxToCnt[0];
            char tmpChar=idxToCh[0];
            idxToCnt[0]=idxToCnt[nextMax2];
            idxToCh[0]=idxToCh[nextMax2];
            idxToCnt[nextMax2]=tmpCnt;
            idxToCh[nextMax2]=tmpChar;
          }
        }
 else {
          res+=door;
        }
      }
    }
 }",data/googlejam4_src/8/googlejam8.p733.ProblemA.main
30001099,"public static void main(String[] args) throws NumberFormatException, IOException {
        StringBuilder sb = new StringBuilder();
        for (int x = 1; x <= t; x++) {
			int[] ret = new int[n];
			int start = 0;
			int end = line.indexOf(' ', start);
			for (int i1 = 0; i1 < n; i1++) {
			    if (end > 0)
			        ret[i1] = Integer.parseInt(line.substring(start, end));
			    else
			        ret[i1] = Integer.parseInt(line.substring(start));
			    start = end + 1;
			    end = line.indexOf(' ', start);
			}
            int vals[] = ret;

            int sum = 0;
            for ( int i = 0 ; i < n ; i ++ ) {
                sum += (vals[i]);
            }


            sb.append(""Case #"" + x + "": "" );
            while (Arrays.stream(vals).filter(x1->x1>0).count() > 2) {
                int max = 0;
                int imax = -1;
                for (int i = 0 ;i <n ; i ++) {
                    if (max < vals[i]) {
                        max = vals[i];
                        imax = i;
                    }
                }
                int iimax = -1;
                int max2 = 0;
                for (int i = 0 ;i <n ; i ++) {
                    if (max2 < vals[i] && i != imax) {
                        max2 = vals[i];
                        iimax = i;
                    }
                }
                char c1 = (char) (imax + 'A');
                char c2 = (char) (iimax + 'A');
                if (sum % 2 == 1) {
                    sb.append(c1 + "" "");
                    vals[imax] -= 1;
                    sum -= 1;
                }else {
                    if (vals[imax] > 2 && vals[imax] - 2 > (sum - 2) / 2) {
                        sb.append(c1 + """" + c1 + "" "");
                        vals[imax] -= 2;
                        sum -= 2;
                    } else {
                        sb.append(c1 + """" + c2 + "" "");
                        vals[imax]--;
                        vals[iimax]--;
                        sum -= 2;
                    }
                }


            }

            if (Arrays.stream(vals).filter(x2->x2>0).count() == 2) {
                int max = 0;
                int imax = -1;
                for (int i = 0 ;i <n ; i ++) {
                    if (max < vals[i]) {
                        max = vals[i];
                        imax = i;
                    }
                }
                int iimax = -1;
                int max2 = 0;
                for (int i = 0 ;i <n ; i ++) {
                    if (max2 < vals[i] && i != imax) {
                        max2 = vals[i];
                        iimax = i;
                    }
                }
                for (int i = 0 ; i<sum/2; i++) {
                    sb.append((char)('A' + imax));
                    sb.append((char)('A' + iimax));
                    sb.append("" "");
                }
            }
            sb.append(""\n"");
        }
}",data/googlejam4_src/8/googlejam8.p379.A.main
30001100,"public static void main(String[] args) throws FileNotFoundException {
  for (int t=0; t < tc; t++) {
    int[] a=new int[n];
    int remaining=0;
    for (int i=0; i < a.length; i++) {
      remaining+=a[i];
    }
    while (remaining > 0) {
      Integer[] sorted=new Integer[a.length];
      for (int i=0; i < a.length; i++) {
        sorted[i]=a[i];
      }
      Arrays.sort(sorted,new Comparator<Integer>(){
        @Override public int compare(        Integer o1,        Integer o2){
          return o2 - o1;
        }
      }
);
      boolean okToRemove2=true;
      boolean firstRemoved=false;
      boolean secondRemoved=false;
      boolean mustRemoveSame=a[0] - a[1] > 1;
      int[] removedPos=new int[2];
      for (int i=0; i < a.length; i++) {
        if (a[i] == sorted[0] && !firstRemoved) {
          firstRemoved=true;
          removedPos[0]=i;
          if (mustRemoveSame) {
            secondRemoved=true;
            removedPos[1]=i;
          }
          int toRemove=1 + (mustRemoveSame ? 1 : 0);
          a[i]-=toRemove;
        }
 else         if (a[i] == sorted[1] && !mustRemoveSame && !secondRemoved) {
          removedPos[1]=i;
          a[i]--;
          secondRemoved=true;
        }
        if (a[i] > (remaining - 2) / 2) {
          okToRemove2=false;
        }
      }
      if (!okToRemove2) {
        a[removedPos[0]]++;
        a[removedPos[1]]++;
        boolean removed=false;
        for (int i=0; i < a.length; i++) {
          if (a[i] == sorted[0] && !removed) {
            a[i]--;
            removed=true;
          }
          if (a[i] > (remaining - 1) / 2) {
          }
        }
        remaining--;
      }
 else {
        remaining-=2;
      }
    }
  }
}",data/googlejam4_src/8/googlejam8.p567.SenateEvacuation.main
30001101,"public static void main(String[] args) throws FileNotFoundException {
  int T=in.nextInt();
  int n;
  ArrayList<Integer> senators=new ArrayList<Integer>();
  int sum;
  String sol="""";
  for (int cT=1; cT <= T; cT++) {
    senators.clear();
    sol="""";
    n=in.nextInt();
    for (int i=0; i < n; i++)     senators.add(in.nextInt());
    sum=0;
    for (int i=0; i < n; i++)     sum+=senators.get(i);
    while (sum-- > 2) {
      int max=0, index=-1, index2=-1;
      boolean match3=false;
      for (int i=0; i < n; i++)       if (senators.get(i) > max) {
        index=i;
        max=senators.get(i);
        index2=-1;
      }
 else       if (senators.get(i) == max) {
        if (index2 == -1)         index2=i;
 else         match3=true;
      }
      if (index2 == -1 || match3) {
        senators.set(index,max - 1);
        sol+="" "" + (char)(index + 'A');
      }
 else {
        senators.set(index,max - 1);
        senators.set(index2,max - 1);
        sol+="" "" + (char)(index + 'A') + (char)(index2 + 'A');
        sum--;
      }
      for (int i=0; i < n; i++)       if (senators.get(i) > sum / 2)       System.out.println(""flawed"");
    }
    sol+="" "";
    for (int i=0; i < n; i++)     if (senators.get(i) > 0)     sol+=(char)(i + 'A');
  }
}",data/googlejam4_src/8/googlejam8.p498.MainClass.main
30001102,"public static void main(String[] args) throws Exception {
  A r=new A();
  int tcn=r.in.nextInt();
  for (int tc=1; tc <= tcn; tc++) {
    int n=r.in.nextInt();
    int[] s=new int[n];
    int total=0;
    for (int i=0; i < n; i++) {
      s[i]=r.in.nextInt();
      total+=s[i];
    }
    String res="""";
    while (total > 0) {
      res+=' ';
      int a=0;
      for (int i=1; i < n; i++) {
        if (s[a] < s[i]) {
          a=i;
        }
      }
      s[a]--;
      total--;
      res+=(char)('A' + a);
      if (total == 0) {
        break;
      }
      boolean ok=true;
      int b=0;
      for (int i=1; i < n; i++) {
        if (s[b] < s[i]) {
          b=i;
        }
      }
      s[b]--;
      total--;
      for (int i=0; i < n; i++) {
        if (s[i] * 2 > total) {
          ok=false;
          break;
        }
      }
      if (ok) {
        res+=(char)('A' + b);
      }
 else {
        s[b]++;
        total++;
      }
    }
    res.trim();
    r.out.format(""Case #%d: %s\n"",tc,res);
    System.out.format(""Case #%d: %s\n"",tc,res);
  }
}",data/googlejam4_src/8/googlejam8.p500.A.main
30001103,"public static void main(String[] args){
  int T, N;
  int[] senates;
  T=keyboard.nextInt();
  for (int i=0; i < T; i++) {
    N=keyboard.nextInt();
    senates=new int[N];
    for (int j=0; j < N; j++)     senates[j]=keyboard.nextInt();
    boolean continuing=true;
    int maxid, maxid2, equals;
    while (continuing) {
      maxid=0;
      maxid2=-1;
      equals=0;
      for (int i2=1; i2 < senates.length; i2++) {
        if (senates[i2] > senates[maxid]) {
          maxid=i2;
          equals=0;
        }
 else         if (senates[i2] == senates[maxid]) {
          equals++;
          maxid2=i2;
        }
      }
      if (equals > 0 && senates[maxid] > 1) {
        senates[maxid]-=1;
        senates[maxid2]-=1;
      }
 else       if (senates[maxid] > 1) {
        senates[maxid]-=2;
      }
 else       if (equals == 2) {
        senates[maxid]-=1;
      }
 else       if (equals > 0) {
        senates[maxid]-=1;
        senates[maxid2]-=1;
      }
 else {
        senates[maxid]-=1;
      }
      continuing=false;
      for (int i1=0; i1 < senates.length; i1++) {
        if (senates[i1] > 0)         continuing=true;
      }
    }
  }
}",data/googlejam4_src/8/googlejam8.p619.SenateEvacuation.main
30001104,"public static void main(String[] args){
  Date d1=new Date();
    String line1=null;
    String line2=null;
    int expectedCases=0;
    int actualCase=-1;
    expectedCases=Integer.parseInt(line1);
    for (actualCase=1; actualCase <= expectedCases; actualCase++) {
      int partynum=sc.nextInt();
      int[] parties1=new int[partynum];
      for (int i2=0; i2 < partynum; i2++) {
        parties1[i2]=sc1.nextInt();
      }
      int[] parties=parties1;
      int result2=0;
      for (      int i1 : parties) {
        result2+=i1;
      }
      int totalcount=result2;
      StringBuffer sb=new StringBuffer(2 * partynum);
      while (totalcount > 0) {
        int[] result1=new int[2];
        int[] maxvalues=new int[2];
        result1[0]=-1;
        result1[1]=-1;
        maxvalues[0]=-1;
        maxvalues[1]=-1;
        for (int i=0; i < parties.length; i++) {
          if (parties[i] > maxvalues[0]) {
            result1[1]=result1[0];
            maxvalues[1]=maxvalues[0];
            result1[0]=i;
            maxvalues[0]=parties[i];
          }
 else {
            if (parties[i] > maxvalues[1]) {
              result1[1]=i;
              maxvalues[1]=parties[i];
            }
          }
        }
        int[] x=result1;
        if ((totalcount == 3) || ((x[1] == -1) && (parties[x[0]] == 1))) {
          sb.append(PL[x[0]]);
          parties[x[0]]--;
          totalcount--;
        }
 else {
          if ((x[1] == -1) || (parties[x[0]] - parties[x[1]] > 1)) {
            sb.append(PL[x[0]]);
            sb.append(PL[x[0]]);
            parties[x[0]]-=2;
            totalcount-=2;
          }
 else {
            sb.append(PL[x[0]]);
            parties[x[0]]--;
            sb.append(PL[x[1]]);
            parties[x[1]]--;
            totalcount-=2;
          }
        }
        sb.append("" "");
      }
      String result=sb.toString().trim();
    }
 }",data/googlejam4_src/8/googlejam8.p633.a1.main
30001105,"public static void main(String[] args){
  int tc=in.nextInt();
  int temp=tc;
  while (tc-- != 0) {
    int n=in.nextInt();
    int a[]=new int[n];
    String s="""";
    for (int i=0; i < n; i++) {
      a[i]=in.nextInt();
    }
    while (true) {
      int m1=0;
      int m2=-1;
      for (int i=1; i < n; i++) {
        if (a[i] > a[m1]) {
          m1=i;
        }
      }
      for (int i=0; i < n; i++) {
        if (a[i] == a[m1] && m1 != i) {
          m2=i;
        }
      }
      s=s + (char)(65 + m1);
      a[m1]--;
      int count=0;
      for (int i=0; i < n; i++) {
        if (a[i] == 1) {
          count++;
        }
        if (a[i] != 1 && a[i] != 0) {
          count+=3;
        }
      }
      if (m2 != -1 && count == 2) {
        s=s + (char)(65 + m2);
        a[m2]--;
      }
      s=s + "" "";
      boolean flag=true;
      for (int i=0; i < n; i++) {
        if (a[i] != 0) {
          flag=false;
          break;
        }
      }
      if (flag)       break;
    }
  }
}",data/googlejam4_src/8/googlejam8.p845.codejam.main
30001106,"public static void main(String[] args) throws IOException {
  int tc=sc.nextInt();
  for (int t=0; t < tc; t++) {
    int n=sc.nextInt();
    int[] parties=new int[n];
    int max=0;
    int maxIdx=-1;
    int rest=0;
    for (int i=0; i < n; i++) {
      rest+=parties[i]=sc.nextInt();
      if (parties[i] > max) {
        max=parties[i];
        maxIdx=i;
      }
    }
    StringBuilder result=new StringBuilder();
    if (rest % 2 == 1) {
      parties[maxIdx]--;
      rest--;
      result.append((char)('A' + maxIdx));
      result.append(' ');
    }
    while (rest > 0) {
      for (int i=0; i < 2; i++) {
        max=0;
        maxIdx=-1;
        for (int j=0; j < n; j++) {
          if (parties[j] > max) {
            max=parties[j];
            maxIdx=j;
          }
        }
        parties[maxIdx]--;
        rest--;
        result.append((char)('A' + maxIdx));
      }
      result.append(' ');
    }
    String output=""Case #"" + (t + 1) + "": ""+ result.toString().trim();
  }
}",data/googlejam4_src/8/googlejam8.p378.Main.main
30001107,"public static void main(String[] args){
   int test_cases=in.nextInt();
  for (int i_test=1; i_test <= test_cases; ++i_test) {
    int party_members_count[]=new int[26];
    int total_members=0;
    int num_parties=in.nextInt();
    for (int i_party=0; i_party < num_parties; i_party++) {
      int num_members=in.nextInt();
      total_members+=num_members;
      party_members_count[i_party]=num_members;
    }
    StringBuilder buffer=new StringBuilder();
    while (total_members > 0) {
      int party_max_members_index=-1;
      int party_second_max_members_index=-1;
      for (int i_party=0; i_party < num_parties; i_party++) {
        if (party_max_members_index == -1) {
          party_max_members_index=i_party;
        }
 else {
          if (party_members_count[i_party] >= party_members_count[party_max_members_index]) {
            party_second_max_members_index=party_max_members_index;
            party_max_members_index=i_party;
          }
 else {
            if (party_second_max_members_index == -1 || party_members_count[i_party] >= party_members_count[party_second_max_members_index]) {
              party_second_max_members_index=i_party;
            }
          }
        }
      }
      if (party_members_count[party_max_members_index] / (float)total_members > 0.5) {
      }
      if (total_members >= 4) {
        if ((party_members_count[party_max_members_index] - party_members_count[party_second_max_members_index]) > 2) {
          buffer.append((char)('A' + party_max_members_index));
          buffer.append((char)('A' + party_max_members_index));
          buffer.append(' ');
          party_members_count[party_max_members_index]-=2;
        }
 else {
          buffer.append((char)('A' + party_max_members_index));
          buffer.append((char)('A' + party_second_max_members_index));
          buffer.append(' ');
          party_members_count[party_max_members_index]-=1;
          party_members_count[party_second_max_members_index]-=1;
        }
        total_members-=2;
      }
 else       if (total_members == 3) {
        buffer.append((char)('A' + party_max_members_index));
        buffer.append(' ');
        party_members_count[party_max_members_index]-=2;
        total_members-=1;
      }
 else {
        buffer.append((char)('A' + party_max_members_index));
        buffer.append((char)('A' + party_second_max_members_index));
        buffer.append(' ');
        party_members_count[party_max_members_index]-=1;
        party_members_count[party_second_max_members_index]-=1;
        total_members-=2;
      }
    }
  }
}",data/googlejam4_src/8/googlejam8.p341.ProblemMain.main
30001108,"public static void main(String[] args) throws NumberFormatException, IOException {
  for (int i=0; i < num_case; i++) {
    int numSenate=Integer.valueOf(num);
    String[] lineNum=line.split("" "");
    int[] arr=new int[26];
    int count=0;
    int max=0;
    int totalNum=0;
    for (int i2=0; i2 < lineNum.length; i2++) {
      if (lineNum[i2] != "" "") {
        arr[count]+=Integer.valueOf(lineNum[i2]);
        count++;
        totalNum+=Integer.valueOf(lineNum[i2]);
        max=Math.max(Integer.valueOf(lineNum[i2]),max);
      }
    }
    ArrayList<Integer> arrList=new ArrayList<>(0);
    while (totalNum > 0) {
      int max1=0;
      for (int i1=0; i1 < arr.length; i1++) {
        max1=arr[max1] > arr[i1] ? max1 : i1;
      }
      int remove=max1;
      arr[remove]--;
      totalNum--;
      arrList.add(remove);
    }
    int counter=0;
    int length=arrList.size();
    for (int i1=0; i1 < length && arrList.size() > 3; i1++) {
      if (counter < 1) {
        counter++;
      }
 else {
        counter=0;
      }
    }
    if (arrList.size() == 4) {
    }
 else     if (arrList.size() == 3) {
    }
 else     if (arrList.size() == 2) {
    }
  }
}",data/googlejam4_src/8/googlejam8.p672.Senate.main
30001109,"public static void main(String[] args) throws IOException {
  for (int i=1; i <= t; ++i) {
    ArrayDeque<Character> pancakeDeque=new ArrayDeque<Character>(), tempDeque=new ArrayDeque<Character>();
    for (int j=0; j < n.length; j++) {
      pancakeDeque.addLast(n[j]);
    }
    int count=0;
    while (pancakeDeque.contains('-')) {
      count++;
      char charCour=pancakeDeque.removeFirst();
      tempDeque.add(Pancakes.giveMeTheOppositePlease(charCour));
      while (!pancakeDeque.isEmpty() && pancakeDeque.getFirst() == charCour) {
        tempDeque.addLast(Pancakes.giveMeTheOppositePlease(pancakeDeque.removeFirst()));
      }
      while (!tempDeque.isEmpty()) {
        pancakeDeque.addFirst(tempDeque.removeFirst());
      }
    }
  }
}",data/googlejam4_src/8/googlejam8.p639.Pancakes.main
30001110,"public static void main(String[] args){
    int T=in.nextInt();
    String ABCD=""ABCDEFGHIJKLMNOPQRSTUVWXYZ"";
    for (int t=0; t < T; t++) {
      int N=in.nextInt();
      int[] Pi=new int[N];
      int sum=0;
      for (int n=0; n < N; n++) {
        Pi[n]=in.nextInt();
        sum+=Pi[n];
      }
      while (sum > 0) {
        int max_ind=0;
        int sec_max_ind=1;
        if (Pi[0] > Pi[1]) {
          max_ind=1;
          sec_max_ind=0;
        }
        for (int i=0; i < N; i++) {
          if (Pi[max_ind] < Pi[i]) {
            sec_max_ind=max_ind;
            max_ind=i;
          }
 else           if (Pi[sec_max_ind] < Pi[i]) {
            sec_max_ind=i;
          }
        }
        if (Pi[max_ind] == Pi[sec_max_ind] && sum != 3) {
          Pi[max_ind]--;
          Pi[sec_max_ind]--;
          sum=sum - 2;
        }
 else         if (Pi[max_ind] == 1) {
          Pi[max_ind]--;
          sum=sum - 1;
        }
 else         if (2 * (Pi[max_ind] - 2) <= sum) {
          Pi[max_ind]=Pi[max_ind] - 2;
          sum=sum - 2;
        }
 else {
          Pi[max_ind]--;
          sum=sum - 1;
        }
      }
    }
 }",data/googlejam4_src/8/googlejam8.p412.pro1.main
30001111,"public static void main(String[] args) throws FileNotFoundException {
  int tt=in.nextInt();
  for (int tc=1; tc <= tt; tc++) {
    int n=in.nextInt();
    int[] a=new int[n];
    for (int i=0; i < n; i++) {
      a[i]=in.nextInt();
    }
    if (n > 2) {
      int m1, i1;
      while (true) {
        m1=0;
        i1=-1;
        for (int i=0; i < n; i++) {
          if (a[i] >= m1) {
            m1=a[i];
            i1=i;
          }
        }
        if (m1 == 1)         break;
        a[i1]--;
      }
      for (int i=0; i < n - 1; i+=2) {
      }
    }
 else {
      if (a[0] == a[1]) {
        for (int i=0; i < a[0]; i++) {
        }
      }
 else {
        if (a[0] > a[1]) {
          for (int i=a[0]; i > a[1]; i--) {
          }
          for (int i=0; i < a[1]; i++) {
          }
        }
 else {
          for (int i=a[1]; i > a[0]; i--) {
          }
          for (int i=0; i < a[0]; i++) {
          }
        }
      }
    }
  }
}",data/googlejam4_src/8/googlejam8.p172.A.main
30001112,"public static void main(String[] args){
  Formatter output;
  int a=1, b=1;
    output=new Formatter(""output.txt"");
    int T=input.nextInt();
    char[] letters={'A','B','C','D','E','F','G','H','I','J','K','L','M','N','O','P','Q','R','S','T','U','V','W','X','Y','Z'};
    for (int i=0; i < T; i++) {
      int N=input.nextInt();
      int[] P=new int[N];
      for (int j=0; j < N; j++) {
        P[j]=input.nextInt();
      }
      int hold=0;
      boolean cont=true;
      output.format(""Case #%d: "",(i + 1));
      while (cont) {
        int largest=0;
        int num=0;
        for (int j=0; j < N; j++) {
          num+=P[j];
        }
        int count=0;
        for (int j=0; j < N; j++) {
          if (P[j] == 0) {
            cont=false;
            count++;
          }
 else {
            cont=true;
            break;
          }
        }
        if (count == N) {
          break;
        }
        for (int j=0; j < N; j++) {
          if (P[j] > largest) {
            hold=j;
            largest=P[j];
          }
        }
        output.format(""%c"",letters[hold]);
        P[hold]-=1;
        largest=0;
        count=0;
        if (num % 2 != 0) {
          output.format("" "");
          continue;
        }
        for (int j=0; j < N; j++) {
          if (P[j] == 0) {
            cont=false;
            count++;
          }
 else {
            cont=true;
            break;
          }
        }
        if (count == N) {
          break;
        }
        for (int j=0; j < N; j++) {
          if (P[j] > largest) {
            hold=j;
            largest=P[j];
            ;
          }
        }
        output.format(""%c "",letters[hold]);
        P[hold]--;
      }
      output.format(""\n"");
    }
 }",data/googlejam4_src/8/googlejam8.p496.SenateEvacuation.main
